"Compounds ID"	"Tags"	"Checked"	"Name"	"Formula"	"Annot. Source: Predicted Compositions"	"Annot. Source: mzCloud Search"	"Annot. Source: mzVault Search"	"Annot. Source: ChemSpider Search"	"Annot. DeltaMass [ppm]"	"Calc. MW"	"m/z"	"RT [min]"	"Area (Max.)"	"# ChemSpider Results"	"# mzCloud Results"	"# mzVault Results"	"mzCloud Best Match"	"mzCloud Best Match Confidence"	"mzCloud Best Sim. Match"	"mzVault Best Match"	"# Usable QC"	"RSD QC Areas [%]"	"RSD Corr. QC Areas [%]"	"MS2"	"Reference Ion"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 1.raw (F1)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 2.raw (F2)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 3.raw (F3)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 4.raw (F4)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 5.raw (F5)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 6.raw (F6)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 7.raw (F7)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 8.raw (F8)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 9.raw (F9)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 10.raw (F10)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 11.raw (F11)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 12.raw (F12)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 13.raw (F13)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 14.raw (F14)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 15.raw (F15)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 16.raw (F16)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 17.raw (F17)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 18.raw (F18)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 19.raw (F19)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 20.raw (F20)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 21.raw (F21)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 22.raw (F22)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 23.raw (F23)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 24.raw (F24)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 25.raw (F25)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 26.raw (F26)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 27.raw (F27)"	"Norm. Area: 220923_SG_Fredrik_RP_biological sample 28.raw (F28)"	"Norm. Area: 220923_SG_Fredrik_RP_extractionblank_2.raw (F32)"	"Norm. Area: 220923_SG_Fredrik_RP_QCPool_1.raw (F36)"	"Norm. Area: 220923_SG_Fredrik_RP_QCPool_2.raw (F37)"	"Norm. Area: 220923_SG_Fredrik_RP_QCPool_3.raw (F38)"	"Norm. Area: 220923_SG_Fredrik_RP_QCPool_4.raw (F39)"	"Norm. Area: 220923_SG_Fredrik_RP_QCPool_5.raw (F40)"	"Norm. Area: 220923_SG_Fredrik_RP_QCPool_6.raw (F41)"	"Norm. Area: 220923_SG_Fredrik_RP_QCPool_7.raw (F42)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 1.raw (F1)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 2.raw (F2)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 3.raw (F3)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 4.raw (F4)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 5.raw (F5)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 6.raw (F6)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 7.raw (F7)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 8.raw (F8)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 9.raw (F9)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 10.raw (F10)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 11.raw (F11)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 12.raw (F12)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 13.raw (F13)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 14.raw (F14)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 15.raw (F15)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 16.raw (F16)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 17.raw (F17)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 18.raw (F18)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 19.raw (F19)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 20.raw (F20)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 21.raw (F21)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 22.raw (F22)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 23.raw (F23)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 24.raw (F24)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 25.raw (F25)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 26.raw (F26)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 27.raw (F27)"	"Peak Rating: 220923_SG_Fredrik_RP_biological sample 28.raw (F28)"	"Peak Rating: 220923_SG_Fredrik_RP_extractionblank_2.raw (F32)"	"Peak Rating: 220923_SG_Fredrik_RP_QCPool_1.raw (F36)"	"Peak Rating: 220923_SG_Fredrik_RP_QCPool_2.raw (F37)"	"Peak Rating: 220923_SG_Fredrik_RP_QCPool_3.raw (F38)"	"Peak Rating: 220923_SG_Fredrik_RP_QCPool_4.raw (F39)"	"Peak Rating: 220923_SG_Fredrik_RP_QCPool_5.raw (F40)"	"Peak Rating: 220923_SG_Fredrik_RP_QCPool_6.raw (F41)"	"Peak Rating: 220923_SG_Fredrik_RP_QCPool_7.raw (F42)"
"1692"	"D"	"False"	"2-Methylmethionine"	"C6 H13 N O2 S"	"Full match"	"No results"	"No results"	"Full match"	"0.13"	"163.06672"	"164.07399"	"1.460"	"2312638.93069813"	"12"	"0"	"0"	""	""	""	""	"7"	"6"	"5"	"OtherDDA"	"[M+H]+1"	"1048790.20280726"	"585403.049555867"	"1055116.26299052"	"374351.006098327"	"529098.35897548"	"379985.553780624"	"774992.578414398"	"1369270.06809762"	"635618.776704549"	"2060608.8188943"	"373343.046820348"	"626376.429443331"	"556220.414037193"	"587417.549531055"	"479476.715876216"	"767500.101832681"	"1579136.35821076"	"1436909.67795605"	"624834.782448168"	"610947.040882881"	"509585.721305175"	"655412.12950336"	"468701.863177106"	"617296.061007318"	"1822191.44600231"	"884504.823371901"	"527077.790509987"	"2373995.95830241"	"6405.34051537516"	"928057.40612466"	"893031.070029187"	"978242.063555107"	"883351.84507987"	"846337.557449206"	"965146.534002843"	"923391.512633028"	"7.0"	"7.2"	"7.5"	"3.6"	"3.4"	"5.2"	"7.2"	"8.6"	"5.5"	"8.0"	"5.2"	"3.9"	"7.2"	"7.7"	"4.5"	"7.7"	"5.9"	"7.5"	"7.2"	""	"5.5"	"7.2"	"5.0"	"3.9"	"6.4"	"7.7"	"5.5"	"9.1"	""	"7.7"	"6.6"	"8.0"	"7.2"	"6.6"	"6.6"	"5.5"
"1477"	"E"	"False"	"[Similar to: NP-020273; ?Mass: 53.0843 Da]"	"C18 H37 N O6"	"Full match"	"Invalid mass"	"No results"	"No results"	"0.79"	"363.26237"	"364.26965"	"8.037"	"2312477.98020259"	"0"	"7"	"0"	""	""	"28.1"	""	"7"	"3"	"3"	"PreferredDDA"	"[M+H]+1"	"83353.8202164594"	"311428.386497801"	"454708.121044588"	"215030.886108322"	"390978.314494043"	"243832.09814737"	"291395.951466139"	"636035.498785793"	"411835.67918586"	"565963.281140112"	"161035.528497452"	"139686.303102934"	"409755.326117436"	"321461.995041203"	"294107.324853848"	"630871.041921214"	"943092.280691547"	"406103.2851582"	"183284.933270817"	"134830.220388488"	"570614.214610631"	"448402.225789757"	"554440.500702127"	"511371.091832844"	"2341487.6880461"	"280126.902524562"	"411841.82867643"	"360863.681896604"	"6102.26700972988"	"513231.660264597"	"488728.015874568"	"499375.947411318"	"474328.699848921"	"488887.982183025"	"500561.124063032"	"507481.193267002"	"3.3"	"7.4"	"7.2"	""	"7.2"	"5.2"	"6.3"	"7.7"	"6.1"	"7.7"	"4.7"	"4.9"	"6.1"	"7.4"	"6.3"	"8.3"	"8.3"	"6.6"	"4.7"	""	"6.6"	"7.7"	"7.7"	"7.2"	"9.1"	"4.7"	"5.0"	"7.4"	""	"7.2"	"7.7"	"7.7"	"7.2"	"7.7"	"6.6"	"7.2"
"1556"	"D"	"False"	"N-(Tetrahydro-2-furanylmethyl)-2-(2-thienyl)acetamide"	"C11 H15 N O2 S"	"Full match"	"Invalid mass"	"No results"	"Full match"	"0.27"	"225.08241"	"226.08969"	"4.023"	"2311132.85025831"	"14"	"16"	"0"	""	""	"35.4"	""	"7"	"3"	"3"	"PreferredDDA"	"[M+H]+1"	"2357517.31144459"	"34312.602293572"	"190714.364218043"	"93609.1379895212"	"88049.4458049578"	"84586.7153424591"	"1129427.92028171"	"606465.261146858"	"87396.3437834413"	"957297.79823554"	"30365.2211215947"	"519186.572516493"	"88011.1204654454"	"48918.3922600474"	"872961.572510297"	"144877.708719727"	"120307.929829665"	"561290.079314277"	"468223.197792862"	"64290.0549986957"	"1207269.04337656"	"1054115.61382189"	"534661.462832949"	"244188.717108686"	"436122.090961095"	"1937393.02107245"	"469623.22117273"	"1066261.25484869"	"5880.44565898674"	"557558.172425232"	"569557.70280276"	"579756.870656569"	"587108.545657497"	"581822.49851154"	"582451.5286306"	"545111.853043209"	"9.1"	""	""	""	""	""	"8.6"	""	""	"8.8"	"0.0"	"8.8"	"2.7"	"0.5"	"8.3"	"4.3"	""	"7.2"	"6.6"	"3.8"	"8.6"	"8.6"	"7.7"	"7.4"	"8.3"	"8.6"	"7.7"	"8.6"	""	"8.3"	"8.3"	"6.6"	"8.3"	"7.7"	"7.7"	"8.8"
"1961"	"D"	"False"	"1-[(1Z)-octadec-1-enyl]-sn-glycero-3-phosphoethanolamine"	"C26 H39 N7 O"	"Full match"	"No results"	"No results"	"No match"	"1.14"	"465.32214"	"466.32942"	"15.137"	"2290895.31054309"	"3"	"0"	"0"	""	""	""	""	"7"	"7"	"6"	"PreferredDDA"	"[M+H]+1"	"1801677.36320071"	"1957351.50226474"	"2195742.67289459"	"1711479.14925498"	"1099541.34228193"	"1796911.84666409"	"1386030.35951377"	"2301923.18646975"	"945257.485277046"	"1692143.71018735"	"1385806.56350768"	"1644511.02257092"	"2300832.54110272"	"1635069.51378579"	"1820945.08202631"	"1427079.9283918"	"1922029.07879841"	"2137633.67987155"	"1609524.35501969"	"817264.89611543"	"1905608.25343494"	"1639168.61620184"	"1891816.29816901"	"1509150.84224465"	"664155.63282172"	"1581344.83905994"	"1929018.68958747"	"1533426.31827246"	"14209.530466193"	"1909162.45935252"	"1902199.90370834"	"1591331.11958127"	"1896233.19424268"	"1799067.96017957"	"1832927.58476547"	"1871703.13076616"	"4.8"	"5.3"	"5.9"	"5.3"	"5.9"	"5.3"	"5.3"	"7.5"	"3.4"	"4.8"	"4.8"	"4.8"	"6.4"	"6.4"	"5.3"	"5.3"	"7.0"	"6.4"	"5.9"	"4.5"	"5.3"	"5.9"	"5.9"	"4.2"	"2.3"	"7.5"	"6.4"	"6.4"	""	"5.3"	"5.3"	"7.5"	"6.4"	"5.3"	"5.3"	"4.2"
"1851"	"E"	"False"	"[Similar to: Taurocholic acid; ?Mass: 96.9836 Da]"	"C29 H51 N4 P3 S2"	"Full match"	"Invalid mass"	"No results"	"No results"	"-2.53"	"612.27525"	"613.28253"	"5.571"	"2289340.92682473"	"0"	"2"	"0"	""	""	"55.2"	""	"7"	"4"	"4"	"PreferredDDA"	"[M+H]+1"	"1134080.30337483"	"39641.1300509627"	"12638.5529969369"	"14995.3222540282"	"13368.9171036268"	"9253.84395356888"	"835482.525085149"	"20211.7469386308"	"10251.7702372081"	"12863.8496800675"	"33037.3602151907"	"411688.434566291"	"21817.736212324"	"13782.9627633235"	"233695.71010137"	"11303.1713258929"	"9195.11583190716"	"25833.207925926"	"757750.541205455"	"9525.99049432924"	"358063.957004838"	"251212.364851337"	"449871.909912161"	"30754.3810032332"	"9245.12451561771"	"1014270.8294349"	"2258529.35294643"	"11401.0198120173"	"7751.17648820139"	"295948.478758326"	"278039.160144559"	"285677.231570818"	"287481.775143853"	"306374.151906976"	"270143.979289284"	"293771.763602956"	"8.0"	""	""	""	""	""	"7.2"	""	""	""	""	"5.5"	""	""	"5.2"	""	""	""	"6.6"	""	"5.8"	"4.7"	"7.7"	""	""	"7.5"	"9.1"	""	""	"7.4"	"4.1"	"4.7"	"4.1"	"4.1"	"4.1"	"4.7"
"1211"	"D"	"False"	"1-(3-Azido-2,3-dideoxypentofuranosyl)-5-methyl-2,4(1H,3H)-pyrimidinedione"	"C12 H18 N3 P S"	"Full match"	"No results"	"No results"	"No match"	"2.86"	"267.09667"	"268.10394"	"1.367"	"2270276.5110536"	"13"	"0"	"0"	""	""	""	""	"7"	"21"	"19"	"NoMSn"	"[M+H]+1"	"944940.985680919"	"2525464.10142028"	"2013763.14734012"	"1647099.55033339"	"2529479.51918071"	"1591323.41684808"	"1303162.45090639"	"1776844.76401731"	"854193.970515845"	"2065279.66753607"	"1833616.56055103"	"749719.483777607"	"1153382.96273404"	"1771817.70398797"	"576173.691422811"	"907782.675923762"	"1277418.24990833"	"1528690.78970654"	"489257.432267679"	"1111015.22660692"	"683860.430062395"	"1027241.68261912"	"1192019.30626259"	"1125337.54935401"	"1000125.94505653"	"778026.113508464"	"910475.366398058"	"1106456.59485926"	"4515.18257944166"	"1697684.30247984"	"875451.605279602"	"1318444.52727717"	"1508755.9416838"	"1324487.69889081"	"1372857.9709926"	"1243634.23589776"	""	"9.1"	"8.6"	"8.0"	"9.1"	"9.1"	""	""	""	"8.0"	""	""	""	"8.6"	""	""	"8.0"	"8.6"	""	""	""	""	"7.5"	""	""	""	""	""	""	""	""	""	""	""	""	""
"1973"	"E"	"False"	"MFCD08460514"	"C10 H20 O7"	"Full match"	"Invalid mass"	"No results"	"No results"	"0.08"	"252.12092"	"253.12820"	"2.368"	"2270209.01227626"	"0"	"10"	"0"	""	""	"33.0"	""	"7"	"4"	"4"	"PreferredDDA"	"[M+H]+1"	"903508.732044149"	"410965.005157503"	"1162562.33455469"	"709679.251509966"	"1043881.76589247"	"714322.238586258"	"876385.993898043"	"1173353.97850477"	"1632885.28909554"	"458784.305157298"	"756961.247709162"	"928226.255209979"	"864629.289100264"	"658972.4063779"	"938796.436249398"	"799323.157543431"	"569067.468812686"	"469149.798260921"	"1325237.00682666"	"1207763.99641457"	"673900.31768167"	"929917.900399026"	"574835.250871971"	"2262284.51476986"	"180521.691194761"	"714151.886513874"	"814716.320470166"	"653072.151388617"	"57880.8191924555"	"935729.265163072"	"911440.345533254"	"1036253.2667329"	"942611.299081293"	"985980.189450965"	"942104.787009507"	"930903.647661911"	"8.3"	"4.5"	"8.0"	"7.7"	"8.6"	"7.7"	"7.7"	"8.0"	"9.1"	"4.5"	"7.7"	"8.3"	"7.7"	"6.1"	"8.3"	"7.7"	"6.6"	"7.2"	"9.1"	"9.1"	"7.2"	"7.7"	"7.7"	"9.1"	"2.5"	"8.3"	"7.2"	"6.1"	""	"7.2"	"7.7"	"8.0"	"7.7"	"8.6"	"8.3"	"7.7"
"1598"	"E"	"False"	"[Similar to: 4-allyl-3-phenyl-4,5-dihydro-1H-1,2,4-triazole-5-thione; ?Mass: 21.9287 Da]"	"C13 H6 N P S"	"Full match"	"Invalid mass"	"No results"	"No results"	"1.06"	"238.99611"	"240.00339"	"3.647"	"2262601.47559665"	"0"	"4"	"0"	""	""	"40.1"	""	"7"	"3"	"3"	"PreferredDDA"	"[M+H]+1"	"1659693.93125745"	"165488.775890719"	"118300.314637403"	"119421.120507065"	"111929.330056127"	"109338.040028477"	"1294955.04641061"	"100557.945912874"	"136877.207340214"	"98684.0343298922"	"127620.503358723"	"1999681.75238609"	"117618.811917527"	"112525.698656907"	"1020352.74608112"	"186194.803633999"	"143181.319514322"	"101512.196271974"	"609193.466142521"	"86283.7639991292"	"1812277.92312395"	"929228.340762071"	"2272142.19770808"	"114480.352319752"	"113971.235908137"	"956204.024313684"	"1603511.32500433"	"169226.899279275"	"5999.99474308371"	"570074.919852179"	"595979.640856649"	"623083.595732628"	"587324.413402397"	"563893.895205165"	"594891.465725228"	"598946.681332901"	"9.1"	"4.7"	""	""	""	""	"9.1"	""	""	""	""	"9.1"	""	""	"8.6"	"6.8"	""	""	"7.7"	""	"9.1"	"8.3"	"9.1"	""	""	"8.3"	"9.1"	""	""	"6.1"	"7.2"	"8.3"	"8.3"	"7.7"	"7.7"	"7.2"
"1210"	""	"False"	""	"C5 H Cl N10 O13 S4"	"Full match"	"No results"	"No results"	"No results"	"-0.41"	"571.82935"	"572.83663"	"0.886"	"2261186.25862323"	"0"	"0"	"0"	""	""	""	""	"7"	"3"	"3"	"NoMSn"	"[M+H]+1"	"2021071.72578777"	"1693462.12310749"	"1588406.82592785"	"1554405.0603078"	"1443338.26576519"	"1561875.1753653"	"1590322.72473497"	"1752134.40821093"	"1617180.55547932"	"1920506.68884545"	"1640062.61816774"	"1895743.10988302"	"1483483.27837804"	"1515324.18684361"	"1947152.3365165"	"1705396.50624827"	"1619078.47395327"	"1805765.4963175"	"1582910.31887956"	"1400461.26399234"	"1796896.62525673"	"1816338.02637382"	"1750043.72925521"	"1392027.75276688"	"2282092.29278399"	"1672164.76297177"	"1698732.42556235"	"1815584.84674591"	"4591.53666022311"	"1768180.780449"	"1744223.11495034"	"1806769.83845007"	"1722630.97098559"	"1739595.28955527"	"1701412.33556424"	"1840452.89033749"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.6"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	""	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"	"8.0"
"1215"	"D"	"False"	"Phenylisocyanate"	"C7 H5 N O"	"Full match"	"Invalid mass"	"No results"	"Full match"	"-0.47"	"119.03706"	"120.04433"	"2.967"	"2251883.72816978"	"10"	"6"	"0"	""	""	"23.4"	""	"7"	"4"	"4"	"PreferredDDA"	"[M+H]+1"	"2275598.3439233"	"36373.4242163583"	"106100.651757736"	"18078.0909083881"	"49274.2479520092"	"13969.2163926387"	"1013551.85067706"	"94786.5666360749"	"21268.4321723771"	"72078.0841576825"	"15724.911356065"	"1601956.95887649"	"51339.6885588884"	"17918.1653546818"	"1343302.53057618"	"70222.4835167022"	"51176.7855212532"	"106397.705618166"	"1558862.42980467"	"49366.5397999098"	"1940493.47988596"	"1303828.01757326"	"1853963.45987884"	"88900.8433856181"	"253758.562751244"	"1050002.43198528"	"1556742.04885535"	"99454.0295332358"	"6159.34310524067"	"480586.314373997"	"501680.761720962"	"439137.292163068"	"480104.748494397"	"463375.917877655"	"487932.955236907"	"481749.662017865"	"9.7"	""	""	""	""	""	"9.1"	""	""	""	""	"9.1"	""	""	"9.1"	""	""	""	"9.1"	""	"9.1"	"8.6"	"9.1"	""	""	"8.6"	"9.1"	""	""	"8.3"	"7.2"	"8.3"	"8.3"	"8.3"	"8.3"	"7.7"
"1811"	"C"	"False"	"Skatole"	"C9 H9 N"	"Full match"	"Full match"	"No results"	"Partial match"	"0.06"	"131.07351"	"132.08078"	"2.463"	"2235787.4305231"	"34"	"12"	"0"	"34.3"	"6.7"	"23.4"	""	"7"	"4"	"3"	"PreferredDDA"	"[M+H]+1"	"324001.505262911"	"1203291.66957054"	"2179013.09140605"	"833694.859808218"	"793967.285796649"	"847012.558018315"	"478761.699242438"	"1929688.93092618"	"1645240.87394923"	"1893621.34895217"	"936882.141700233"	"445963.197809626"	"934642.583880944"	"2068537.56288167"	"369001.780059572"	"1647300.33566571"	"1359855.12670267"	"2084717.94066716"	"265627.563168115"	"437893.210439455"	"519350.375525012"	"530389.917178223"	"582531.164231103"	"974800.342498555"	"990780.777463341"	"278291.050552018"	"366971.701135145"	"1862024.59549333"	"5844.94939124413"	"1088120.13287862"	"1054112.80385345"	"1133568.30143277"	"1058706.38915019"	"1112740.31744091"	"1096057.9870732"	"1057480.81325067"	"7.4"	"9.1"	"9.1"	"8.3"	"7.7"	"6.6"	"8.3"	"9.1"	"8.6"	"7.5"	"7.7"	"6.6"	"8.8"	"8.6"	"6.8"	"9.1"	"8.6"	"9.1"	"6.8"	"8.3"	"7.2"	"7.7"	"7.7"	"7.7"	"8.8"	"5.8"	"7.4"	"8.6"	""	"8.6"	"8.6"	"7.0"	"8.6"	"8.6"	"9.1"	"7.5"
"1829"	"D"	"False"	"6-Amino-5,5-dibutyl-2,4(3H,5H)-pyrimidinedione"	"C12 H21 N3 O2"	"Full match"	"Invalid mass"	"No results"	"Full match"	"0.15"	"239.16341"	"240.17069"	"2.138"	"2226785.88808182"	"2"	"16"	"0"	""	""	"40.5"	""	"7"	"2"	"2"	"PreferredDDA"	"[M+H]+1"	"864685.85519405"	"1192861.74886136"	"1363351.77644122"	"968257.40058971"	"1104367.62250311"	"955795.056186826"	"1238683.14822503"	"944688.379312622"	"1874827.57666095"	"882036.032367161"	"823603.900600751"	"923291.597833617"	"1059361.03228699"	"973315.118421781"	"1393387.79337928"	"907394.15217288"	"1119006.80889692"	"868291.925018553"	"1321437.8961678"	"1922650.01512287"	"809724.829188643"	"1438235.19032112"	"812895.388533624"	"2234317.05639912"	"8321.60271797484"	"982284.624077075"	"1474501.28778175"	"830030.661904855"	"6237.32124089512"	"1100089.93792661"	"1147651.12045552"	"1097359.92796484"	"1140770.8535788"	"1113643.07398573"	"1106086.13294003"	"1131534.56458775"	"7.7"	"9.1"	"8.6"	"9.1"	"8.6"	"8.3"	"9.1"	"8.3"	"8.6"	"8.3"	"7.7"	"8.3"	"8.6"	"8.6"	"8.6"	"7.2"	"8.6"	"7.7"	"8.6"	"9.1"	"8.3"	"9.1"	"8.8"	"9.1"	""	"8.0"	"8.6"	"7.2"	""	"8.6"	"8.6"	"9.1"	"8.6"	"8.0"	"8.6"	"8.0"
"1670"	"C"	"False"	"DAUDA"	"C23 H34 N2 O4 S"	"No match"	"Invalid mass"	"No results"	"No match"	"27680.89"	"446.24363"	"447.25091"	"10.119"	"2219274.7342138"	"3"	"5"	"0"	"50.9"	"7.5"	""	""	"7"	"6"	"5"	"PreferredDDA"	"[M+H]+1"	"436429.006625078"	"9541.04900656496"	"10376.2502425379"	"52105.8009674027"	"37595.2638635555"	"55864.2510456209"	"70128.8899025983"	"185211.277182926"	"141744.961987408"	"2249841.29377525"	"144571.709351039"	"26111.3245477428"	"136827.177262624"	"8128.02487533613"	"167262.244745776"	"88676.0918915529"	"1022350.81533607"	"171458.653674208"	"145426.893785467"	"73378.042612941"	"158008.478903773"	"27541.4884677255"	"52637.4147562693"	"323461.828010006"	"705796.667097481"	"91942.1331914629"	"422354.710321366"	"236809.663204817"	"6953.61586719294"	"268211.481198706"	"244365.661018004"	"251060.22041725"	"247384.979756454"	"262809.123277165"	"269172.687742909"	"239192.64272827"	"6.6"	""	""	""	"0.5"	"1.1"	""	"7.4"	"6.5"	"9.1"	"4.9"	""	"7.1"	""	"6.8"	"4.9"	""	"5.2"	"4.7"	"4.9"	"4.1"	""	""	"7.4"	""	"7.1"	"7.7"	"4.7"	""	"6.8"	"7.4"	""	"7.4"	"7.4"	"7.4"	"5.8"
"1780"	"C"	"False"	"6-Methylquinoline"	"C10 H9 N"	"Full match"	"Full match"	"No results"	"Partial match"	"0.21"	"143.07353"	"144.08081"	"2.463"	"2218068.24928504"	"21"	"22"	"0"	"55.3"	"7.8"	"33.6"	""	"7"	"4"	"3"	"PreferredDDA"	"[M+H]+1"	"409750.844966605"	"1269228.26327425"	"2271470.98370964"	"889462.412517188"	"817636.750779517"	"910337.357036775"	"494122.485061382"	"1840194.015566"	"1787856.38790836"	"1891411.14224836"	"985392.442714495"	"516961.093994222"	"925248.378897391"	"2093360.94686452"	"445576.855884115"	"1602301.11124991"	"1366327.70557295"	"2152148.58277287"	"336215.098770266"	"491609.801758333"	"604300.534179865"	"655999.199192558"	"624787.060937134"	"1043249.88359569"	"988394.020693772"	"273258.85732043"	"452169.276638292"	"1754291.00218149"	"6319.35803262797"	"1082525.4865233"	"1069162.27127469"	"1143931.77872039"	"1111523.64473153"	"1056818.98902879"	"1076095.28146751"	"1117694.64724806"	"7.2"	"8.6"	"9.1"	"8.3"	"8.3"	"7.7"	"7.2"	"8.6"	"8.6"	"8.6"	"8.6"	"6.6"	"7.2"	"9.1"	"6.1"	"9.1"	"9.1"	"8.6"	"5.2"	"6.6"	"6.6"	"7.2"	"7.7"	"8.6"	"8.0"	""	"6.1"	"9.1"	""	"9.1"	"8.6"	"8.6"	"8.6"	"8.6"	"8.6"	"8.0"
"2111"	"E"	"False"	"[Similar to: Taurocholic acid; ?Mass: 96.9837 Da]"	"C21 H47 N10 O3 P3 S"	"Full match"	"Invalid mass"	"No results"	"No results"	"-2.09"	"612.27533"	"613.28261"	"6.070"	"2217162.48240677"	"0"	"2"	"0"	""	""	"45.1"	""	"7"	"3"	"2"	"PreferredDDA"	"[M+H]+1"	"1129891.27145355"	"30357.8012978963"	"12015.2675451093"	"30920.5956129773"	"11358.436233479"	"24124.3055664287"	"993316.184138563"	"37701.7322872951"	"11979.029401512"	"86255.640742555"	"38524.6071342522"	"722329.386659158"	"32917.3989683552"	"11055.348072189"	"486519.145182763"	"11329.4115842371"	"23831.0636814262"	"68615.8958332616"	"955673.174488158"	"11806.0272539173"	"558919.290667388"	"193263.098508592"	"502596.166942342"	"55433.1214989282"	"9997.53806190175"	"845604.295554784"	"2174073.7952859"	"21121.4969892035"	"8871.9136173994"	"315053.244284837"	"328511.00839154"	"323320.860685677"	"314195.125457946"	"324732.42045984"	"318131.724413656"	"324112.898220389"	"7.5"	""	""	""	""	""	"7.5"	""	""	""	""	"6.6"	""	""	"7.2"	""	""	"3.8"	"7.2"	""	"7.2"	"3.6"	"7.2"	"1.1"	""	"7.7"	"8.6"	""	""	"5.8"	"2.5"	"4.7"	"5.8"	"4.1"	"4.1"	"6.3"
